"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.047,
"DNK","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.044,
"DNK","EDUPRIVEXP","PRY","PC_GDP","A","2015",,"M"
"DNK","EDUPRIVEXP","PRY","PC_GDP","A","2016",,"M"
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","1995",,"M"
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.036,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.055,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.071,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.081,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.089,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.098,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2012",,"M"
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.099,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.087,
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2015",,"M"
"DNK","EDUPRIVEXP","TRY","PC_GDP","A","2016",,"M"
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","1995",,"M"
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.045,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.064,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.074,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.077,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.075,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.077,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.071,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.071,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.062,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.059,
"FIN","EDUPRIVEXP","TRY","PC_GDP","A","2016",,"M"
"FRA","EDUPRIVEXP","PRY","PC_GDP","A","1995",,"M"
"FRA","EDUPRIVEXP","PRY","PC_GDP","A","2000",,"M"
"FRA","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.063,
"FRA","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.077,
"FRA","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.082,
"FRA","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.081,
"FRA","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.08,
"FRA","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.081,
"FRA","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.081,
"FRA","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.082,
"FRA","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.083,
"FRA","EDUPRIVEXP","PRY","PC_GDP","A","2016",,"M"
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","1995",,"M"
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.202,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.21,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.251,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.247,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.262,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.274,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.286,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.305,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.31,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.297,
"FRA","EDUPRIVEXP","TRY","PC_GDP","A","2016",,"M"
"DEU","EDUPRIVEXP","PRY","PC_GDP","A","1995",,"M"
"DEU","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.02,
"DEU","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.016,
"DEU","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.017,
"DEU","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.018,
"DEU","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.016,
"DEU","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.015,
"DEU","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.017,
"DEU","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.017,
"DEU","EDUPRIVEXP","PRY","PC_GDP","A","2016",,"M"
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","1995",,"M"
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2000",,"M"
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.134,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.144,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2009",,"M"
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.161,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.159,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.169,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.171,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.171,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.187,
"DEU","EDUPRIVEXP","TRY","PC_GDP","A","2016",,"M"
"ISL","EDUPRIVEXP","PRY","PC_GDP","A","1995",,"M"
"ISL","EDUPRIVEXP","PRY","PC_GDP","A","2000",,"M"
"ISL","EDUPRIVEXP","PRY","PC_GDP","A","2005",,"M"
"ISL","EDUPRIVEXP","PRY","PC_GDP","A","2008",,"M"
"ISL","EDUPRIVEXP","PRY","PC_GDP","A","2009",,"M"
"ISL","EDUPRIVEXP","PRY","PC_GDP","A","2010",,"M"
"ISL","EDUPRIVEXP","PRY","PC_GDP","A","2011",,"M"
"ISL","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.026,
"ISL","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.026,
"ISL","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.026,
"ISL","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.026,
"ISL","EDUPRIVEXP","PRY","PC_GDP","A","2016",,"M"
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","1995",,"M"
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.085,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.114,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.094,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.097,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.103,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.104,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.103,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.108,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.109,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.106,
"ISL","EDUPRIVEXP","TRY","PC_GDP","A","2016",,"M"
"IRL","EDUPRIVEXP","PRY","PC_GDP","A","1995",,"M"
"IRL","EDUPRIVEXP","PRY","PC_GDP","A","2000",,"M"
"IRL","EDUPRIVEXP","PRY","PC_GDP","A","2005",,"M"
"IRL","EDUPRIVEXP","PRY","PC_GDP","A","2008",,"M"
"IRL","EDUPRIVEXP","PRY","PC_GDP","A","2009",,"M"
"IRL","EDUPRIVEXP","PRY","PC_GDP","A","2010",,"M"
"IRL","EDUPRIVEXP","PRY","PC_GDP","A","2011",,"M"
"IRL","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.059,
"IRL","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.057,
"IRL","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.053,
"IRL","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.045,
"IRL","EDUPRIVEXP","PRY","PC_GDP","A","2016",,"M"
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","1995",,"M"
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.289,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.171,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.234,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.245,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.269,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.266,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.225,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.265,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.285,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.216,
"IRL","EDUPRIVEXP","TRY","PC_GDP","A","2016",,"M"
"ITA","EDUPRIVEXP","PRY","PC_GDP","A","1995",,"M"
"ITA","EDUPRIVEXP","PRY","PC_GDP","A","2000",,"M"
"ITA","EDUPRIVEXP","PRY","PC_GDP","A","2005",,"M"
"ITA","EDUPRIVEXP","PRY","PC_GDP","A","2008",,"M"
"ITA","EDUPRIVEXP","PRY","PC_GDP","A","2009",,"M"
"ITA","EDUPRIVEXP","PRY","PC_GDP","A","2010",,"M"
"ITA","EDUPRIVEXP","PRY","PC_GDP","A","2011",,"M"
"ITA","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.039,
"ITA","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.044,
"ITA","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.062,
"ITA","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.058,
"ITA","EDUPRIVEXP","PRY","PC_GDP","A","2016",,"M"
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","1995",,"M"
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.184,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.223,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.267,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.296,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.303,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.314,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.313,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.308,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.329,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.326,
"ITA","EDUPRIVEXP","TRY","PC_GDP","A","2016",,"M"
"JPN","EDUPRIVEXP","PRY","PC_GDP","A","1995",,"M"
"JPN","EDUPRIVEXP","PRY","PC_GDP","A","2000",,"M"
"JPN","EDUPRIVEXP","PRY","PC_GDP","A","2005",,"M"
"JPN","EDUPRIVEXP","PRY","PC_GDP","A","2008",,"M"
"JPN","EDUPRIVEXP","PRY","PC_GDP","A","2009",,"M"
"JPN","EDUPRIVEXP","PRY","PC_GDP","A","2010",,"M"
"JPN","EDUPRIVEXP","PRY","PC_GDP","A","2011",,"M"
"JPN","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.014,
"JPN","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.014,
"JPN","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.014,
"JPN","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.014,
"JPN","EDUPRIVEXP","PRY","PC_GDP","A","2016",,"M"
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","1995",,"M"
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.83,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.89,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.971,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.968,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.964,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.994,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.974,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.96,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.957,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.938,
"JPN","EDUPRIVEXP","TRY","PC_GDP","A","2016",,"M"
"KOR","EDUPRIVEXP","PRY","PC_GDP","A","1995",,"M"
"KOR","EDUPRIVEXP","PRY","PC_GDP","A","2000",,"M"
"KOR","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.262,
"KOR","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.229,
"KOR","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.297,
"KOR","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.238,
"KOR","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.198,
"KOR","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.144,
"KOR","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.132,
"KOR","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.124,
"KOR","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.126,
"KOR","EDUPRIVEXP","PRY","PC_GDP","A","2016",,"M"
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","1995",,"M"
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2000",1.622,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2005",1.616,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2008",1.845,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2009",1.76,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2010",1.745,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2011",1.769,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2012",1.653,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2013",1.544,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2014",1.482,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2015",1.159,
"KOR","EDUPRIVEXP","TRY","PC_GDP","A","2016",,"M"
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","1995",,"M"
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2000",,"M"
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2005",,"M"
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2008",,"M"
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2009",,"M"
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2010",,"M"
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2011",,"M"
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.034,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.039,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.036,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.037,
"LUX","EDUPRIVEXP","PRY","PC_GDP","A","2016",,"M"
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","1995",,"M"
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.203,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.28,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.279,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.33,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.278,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.293,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.277,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.274,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.274,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.264,
"MEX","EDUPRIVEXP","PRY","PC_GDP","A","2016",,"M"
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","1995",,"M"
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.177,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.356,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.359,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.436,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2010",0.407,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2011",0.413,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2012",0.395,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2013",0.401,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2014",0.408,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2015",0.412,
"MEX","EDUPRIVEXP","TRY","PC_GDP","A","2016",,"M"
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","1995",,"M"
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2000",0.018,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2005",0.016,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2008",0.015,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2009",0.016,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2010",0.016,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2011",0.016,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2012",0.017,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2013",0.017,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2014",0.018,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2015",0.018,
"NLD","EDUPRIVEXP","PRY","PC_GDP","A","2016",,"M"
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","1995",,"M"
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2000",0.325,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2005",0.386,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2008",0.404,
"NLD","EDUPRIVEXP","TRY","PC_GDP","A","2009",0.449,
