"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","ENROLMENT","AGE_19","PC_AGE","A","2015",72.436,
"GRC","ENROLMENT","AGE_19","PC_AGE","A","2016",74.227,
"HUN","ENROLMENT","AGE_17","PC_AGE","A","2005",92.162,
"HUN","ENROLMENT","AGE_17","PC_AGE","A","2010",98.331,
"HUN","ENROLMENT","AGE_17","PC_AGE","A","2011",98.096,
"HUN","ENROLMENT","AGE_17","PC_AGE","A","2012",95.081,
"HUN","ENROLMENT","AGE_17","PC_AGE","A","2013",93.028,
"HUN","ENROLMENT","AGE_17","PC_AGE","A","2014",91.605,
"HUN","ENROLMENT","AGE_17","PC_AGE","A","2015",89.694,
"HUN","ENROLMENT","AGE_17","PC_AGE","A","2016",88.494,
"HUN","ENROLMENT","AGE_18","PC_AGE","A","2005",79.292,
"HUN","ENROLMENT","AGE_18","PC_AGE","A","2010",87.902,
"HUN","ENROLMENT","AGE_18","PC_AGE","A","2011",89.166,
"HUN","ENROLMENT","AGE_18","PC_AGE","A","2012",85.964,
"HUN","ENROLMENT","AGE_18","PC_AGE","A","2013",84.408,
"HUN","ENROLMENT","AGE_18","PC_AGE","A","2014",82.091,
"HUN","ENROLMENT","AGE_18","PC_AGE","A","2015",80.243,
"HUN","ENROLMENT","AGE_18","PC_AGE","A","2016",78.125,
"HUN","ENROLMENT","AGE_19","PC_AGE","A","2005",68.4,
"HUN","ENROLMENT","AGE_19","PC_AGE","A","2010",74.262,
"HUN","ENROLMENT","AGE_19","PC_AGE","A","2011",77.524,
"HUN","ENROLMENT","AGE_19","PC_AGE","A","2012",77.091,
"HUN","ENROLMENT","AGE_19","PC_AGE","A","2013",70.258,
"HUN","ENROLMENT","AGE_19","PC_AGE","A","2014",69.929,
"HUN","ENROLMENT","AGE_19","PC_AGE","A","2015",68.415,
"HUN","ENROLMENT","AGE_19","PC_AGE","A","2016",65.809,
"ISL","ENROLMENT","AGE_17","PC_AGE","A","2005",,"M"
"ISL","ENROLMENT","AGE_17","PC_AGE","A","2010",,"M"
"ISL","ENROLMENT","AGE_17","PC_AGE","A","2011",,"M"
"ISL","ENROLMENT","AGE_17","PC_AGE","A","2012",,"M"
"ISL","ENROLMENT","AGE_17","PC_AGE","A","2013",90.171,
"ISL","ENROLMENT","AGE_17","PC_AGE","A","2014",89.19,
"ISL","ENROLMENT","AGE_17","PC_AGE","A","2015",89.51,
"ISL","ENROLMENT","AGE_17","PC_AGE","A","2016",88.644,
"ISL","ENROLMENT","AGE_18","PC_AGE","A","2005",,"M"
"ISL","ENROLMENT","AGE_18","PC_AGE","A","2010",,"M"
"ISL","ENROLMENT","AGE_18","PC_AGE","A","2011",,"M"
"ISL","ENROLMENT","AGE_18","PC_AGE","A","2012",,"M"
"ISL","ENROLMENT","AGE_18","PC_AGE","A","2013",82.505,
"ISL","ENROLMENT","AGE_18","PC_AGE","A","2014",82.98,
"ISL","ENROLMENT","AGE_18","PC_AGE","A","2015",81.45,
"ISL","ENROLMENT","AGE_18","PC_AGE","A","2016",81.361,
"ISL","ENROLMENT","AGE_19","PC_AGE","A","2005",,"M"
"ISL","ENROLMENT","AGE_19","PC_AGE","A","2010",,"M"
"ISL","ENROLMENT","AGE_19","PC_AGE","A","2011",,"M"
"ISL","ENROLMENT","AGE_19","PC_AGE","A","2012",,"M"
"ISL","ENROLMENT","AGE_19","PC_AGE","A","2013",73.931,
"ISL","ENROLMENT","AGE_19","PC_AGE","A","2014",72.472,
"ISL","ENROLMENT","AGE_19","PC_AGE","A","2015",73.348,
"ISL","ENROLMENT","AGE_19","PC_AGE","A","2016",70.186,
"IRL","ENROLMENT","AGE_17","PC_AGE","A","2005",,"M"
"IRL","ENROLMENT","AGE_17","PC_AGE","A","2010",,"M"
"IRL","ENROLMENT","AGE_17","PC_AGE","A","2011",,"M"
"IRL","ENROLMENT","AGE_17","PC_AGE","A","2012",,"M"
"IRL","ENROLMENT","AGE_17","PC_AGE","A","2013",97.518,
"IRL","ENROLMENT","AGE_17","PC_AGE","A","2014",98.175,
"IRL","ENROLMENT","AGE_17","PC_AGE","A","2015",99.089,
"IRL","ENROLMENT","AGE_17","PC_AGE","A","2016",99.321,
"IRL","ENROLMENT","AGE_18","PC_AGE","A","2005",,"M"
"IRL","ENROLMENT","AGE_18","PC_AGE","A","2010",,"M"
"IRL","ENROLMENT","AGE_18","PC_AGE","A","2011",,"M"
"IRL","ENROLMENT","AGE_18","PC_AGE","A","2012",,"M"
"IRL","ENROLMENT","AGE_18","PC_AGE","A","2013",100,
"IRL","ENROLMENT","AGE_18","PC_AGE","A","2014",84.183,
"IRL","ENROLMENT","AGE_18","PC_AGE","A","2015",86.549,
"IRL","ENROLMENT","AGE_18","PC_AGE","A","2016",85.42,
"IRL","ENROLMENT","AGE_19","PC_AGE","A","2005",,"M"
"IRL","ENROLMENT","AGE_19","PC_AGE","A","2010",,"M"
"IRL","ENROLMENT","AGE_19","PC_AGE","A","2011",,"M"
"IRL","ENROLMENT","AGE_19","PC_AGE","A","2012",,"M"
"IRL","ENROLMENT","AGE_19","PC_AGE","A","2013",66.48,
"IRL","ENROLMENT","AGE_19","PC_AGE","A","2014",67.522,
"IRL","ENROLMENT","AGE_19","PC_AGE","A","2015",73.064,
"IRL","ENROLMENT","AGE_19","PC_AGE","A","2016",77.076,
"ITA","ENROLMENT","AGE_17","PC_AGE","A","2005",,"M"
"ITA","ENROLMENT","AGE_17","PC_AGE","A","2010",,"M"
"ITA","ENROLMENT","AGE_17","PC_AGE","A","2011",,"M"
"ITA","ENROLMENT","AGE_17","PC_AGE","A","2012",,"M"
"ITA","ENROLMENT","AGE_17","PC_AGE","A","2013",93.022,
"ITA","ENROLMENT","AGE_17","PC_AGE","A","2014",92.082,
"ITA","ENROLMENT","AGE_17","PC_AGE","A","2015",92.403,
"ITA","ENROLMENT","AGE_17","PC_AGE","A","2016",91.723,
"ITA","ENROLMENT","AGE_18","PC_AGE","A","2005",,"M"
"ITA","ENROLMENT","AGE_18","PC_AGE","A","2010",,"M"
"ITA","ENROLMENT","AGE_18","PC_AGE","A","2011",,"M"
"ITA","ENROLMENT","AGE_18","PC_AGE","A","2012",,"M"
"ITA","ENROLMENT","AGE_18","PC_AGE","A","2013",78.085,
"ITA","ENROLMENT","AGE_18","PC_AGE","A","2014",77.647,
"ITA","ENROLMENT","AGE_18","PC_AGE","A","2015",79.135,
"ITA","ENROLMENT","AGE_18","PC_AGE","A","2016",80.461,
"ITA","ENROLMENT","AGE_19","PC_AGE","A","2005",,"M"
"ITA","ENROLMENT","AGE_19","PC_AGE","A","2010",,"M"
"ITA","ENROLMENT","AGE_19","PC_AGE","A","2011",,"M"
"ITA","ENROLMENT","AGE_19","PC_AGE","A","2012",,"M"
"ITA","ENROLMENT","AGE_19","PC_AGE","A","2013",24.482,
"ITA","ENROLMENT","AGE_19","PC_AGE","A","2014",23.297,
"ITA","ENROLMENT","AGE_19","PC_AGE","A","2015",23.119,
"ITA","ENROLMENT","AGE_19","PC_AGE","A","2016",53.433,
"JPN","ENROLMENT","AGE_17","PC_AGE","A","2005",,"M"
"JPN","ENROLMENT","AGE_17","PC_AGE","A","2010",,"M"
"JPN","ENROLMENT","AGE_17","PC_AGE","A","2011",,"M"
"JPN","ENROLMENT","AGE_17","PC_AGE","A","2012",,"M"
"JPN","ENROLMENT","AGE_17","PC_AGE","A","2013",95.565,
"JPN","ENROLMENT","AGE_17","PC_AGE","A","2014",98.628,
"JPN","ENROLMENT","AGE_17","PC_AGE","A","2015",95.559,
"JPN","ENROLMENT","AGE_17","PC_AGE","A","2016",92.98,
"JPN","ENROLMENT","AGE_18","PC_AGE","A","2005",,"M"
"JPN","ENROLMENT","AGE_18","PC_AGE","A","2010",,"M"
"JPN","ENROLMENT","AGE_18","PC_AGE","A","2011",,"M"
"JPN","ENROLMENT","AGE_18","PC_AGE","A","2012",,"M"
"JPN","ENROLMENT","AGE_18","PC_AGE","A","2013",,"M"
"JPN","ENROLMENT","AGE_18","PC_AGE","A","2014",85.358,
"JPN","ENROLMENT","AGE_18","PC_AGE","A","2015",,"M"
"JPN","ENROLMENT","AGE_18","PC_AGE","A","2016",,"M"
"JPN","ENROLMENT","AGE_19","PC_AGE","A","2005",,"M"
"JPN","ENROLMENT","AGE_19","PC_AGE","A","2010",,"M"
"JPN","ENROLMENT","AGE_19","PC_AGE","A","2011",,"M"
"JPN","ENROLMENT","AGE_19","PC_AGE","A","2012",,"M"
"JPN","ENROLMENT","AGE_19","PC_AGE","A","2013",,"M"
"JPN","ENROLMENT","AGE_19","PC_AGE","A","2014",84.205,
"JPN","ENROLMENT","AGE_19","PC_AGE","A","2015",,"M"
"JPN","ENROLMENT","AGE_19","PC_AGE","A","2016",,"M"
"KOR","ENROLMENT","AGE_17","PC_AGE","A","2005",96.019,
"KOR","ENROLMENT","AGE_17","PC_AGE","A","2010",91.109,
"KOR","ENROLMENT","AGE_17","PC_AGE","A","2011",93.448,
"KOR","ENROLMENT","AGE_17","PC_AGE","A","2012",95.295,
"KOR","ENROLMENT","AGE_17","PC_AGE","A","2013",94.807,
"KOR","ENROLMENT","AGE_17","PC_AGE","A","2014",94.532,
"KOR","ENROLMENT","AGE_17","PC_AGE","A","2015",96.312,
"KOR","ENROLMENT","AGE_17","PC_AGE","A","2016",96.611,
"KOR","ENROLMENT","AGE_18","PC_AGE","A","2005",73.004,
"KOR","ENROLMENT","AGE_18","PC_AGE","A","2010",68.283,
"KOR","ENROLMENT","AGE_18","PC_AGE","A","2011",69.345,
"KOR","ENROLMENT","AGE_18","PC_AGE","A","2012",68.947,
"KOR","ENROLMENT","AGE_18","PC_AGE","A","2013",70.262,
"KOR","ENROLMENT","AGE_18","PC_AGE","A","2014",69.816,
"KOR","ENROLMENT","AGE_18","PC_AGE","A","2015",70.182,
"KOR","ENROLMENT","AGE_18","PC_AGE","A","2016",70.333,
"KOR","ENROLMENT","AGE_19","PC_AGE","A","2005",75.036,
"KOR","ENROLMENT","AGE_19","PC_AGE","A","2010",74.28,
"KOR","ENROLMENT","AGE_19","PC_AGE","A","2011",76.265,
"KOR","ENROLMENT","AGE_19","PC_AGE","A","2012",75.533,
"KOR","ENROLMENT","AGE_19","PC_AGE","A","2013",74.252,
"KOR","ENROLMENT","AGE_19","PC_AGE","A","2014",73.953,
"KOR","ENROLMENT","AGE_19","PC_AGE","A","2015",73.671,
"KOR","ENROLMENT","AGE_19","PC_AGE","A","2016",73.254,
"LUX","ENROLMENT","AGE_17","PC_AGE","A","2005",,"M"
"LUX","ENROLMENT","AGE_17","PC_AGE","A","2010",,"M"
